fb_uid	label_vax	name	category	fan_count	is_unclaimed	verification_status	link	posts.data.created_time	location.city	location.street	location.country	location.longitude	location.latitude	location.located_in	location.state	location.zip	concat.geography	capture_timestamp
451101801583669	new_neutral	Reverse Cancer Naturally ~ Alternative Nutrition Healing	Cause	11497	FALSE	not_verified	https://www.facebook.com/ReverseCancerNaturally/	2019-05-07T10:01:15Z	Singapore	Blk 502 Jurong West Ave 1 #03-817	Singapore	NA	NA	NA	NA	640502	NA	2019-10-05T11:00:42Z
451155681620979	new_neutral	Dietitians for Professional Integrity	Community	21244	FALSE	not_verified	https://www.facebook.com/DietitiansForProfessionalIntegrity/	2018-07-10T15:33:34Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:00:52Z
452843231424935	new_neutral	"Ringside ""Politics with a Punch"""	Community	1981	FALSE	not_verified	https://www.facebook.com/RingsidePolitics/	2019-10-03T15:30:07Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:01:03Z
454538417939897	new_neutral	Moms are bamfs	Community	27	FALSE	not_verified	https://www.facebook.com/Moms-are-bamfs-454538417939897/	2013-11-17T03:57:59Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:01:14Z
455709165206	new_neutral	Pasadena Poodle Patch	Community	8039	FALSE	not_verified	https://www.facebook.com/PasadenaPoodlePatch/	2019-10-05T09:05:55Z	Pasadena	NA	United States	-97.03125	26.43123	NA	NA	77504	NA	2019-10-05T11:01:25Z
455843444567420	new_neutral	STOP obaveznom cijepljenju u RH	Nonprofit Organization	4073	FALSE	not_verified	https://www.facebook.com/stopobavezicijepljenja/	2019-10-05T09:34:50Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:01:35Z
456519981057876	new_neutral	"""Choose The Red Pill & Wake up""."	Community	1406	FALSE	not_verified	https://www.facebook.com/Choose-The-Red-Pill-Wake-up-456519981057876/	2019-10-02T17:10:21Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:01:46Z
457215287651924	new_neutral	Vaccination Education	Community	1109	FALSE	not_verified	https://www.facebook.com/Vaccination-Education-457215287651924/	2019-08-26T20:57:05Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:01:57Z
457516487667610	new_neutral	Bag the Junk	Community	26755	FALSE	not_verified	https://www.facebook.com/BagTheJunk/	2015-05-04T14:40:57Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:02:08Z
457834224253894	new_neutral	Foster Mamas	Community	81037	NA	NA	NA	2019-02-15T01:24:13Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-03-01T12:00:00Z
458723200845132	new_neutral	Your Child*Your Choice	Community	280	FALSE	not_verified	https://www.facebook.com/YourChildYourChoice/	2012-10-16T11:47:28Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:02:19Z
459010437492920	new_neutral	Take Craig Egan Down	Community	48	FALSE	not_verified	https://www.facebook.com/Take-Craig-Egan-Down-459010437492920/	2014-09-03T19:26:09Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:02:29Z
459749127528305	new_neutral	Dr Jack Wolfson	Community	4355	FALSE	not_verified	https://www.facebook.com/Dr-Jack-Wolfson-459749127528305/	2016-10-21T12:40:51Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:02:40Z
463190083703601	new_neutral	Tree for Boston	Community	9864	FALSE	not_verified	https://www.facebook.com/TreeForBoston/	2018-12-05T16:14:49Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:02:51Z
463771403668839	new_neutral	Vaccine Corruption Today	Community	4100	FALSE	not_verified	https://www.facebook.com/VaccineCorruptionToday/	2019-02-26T01:05:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:03:01Z
463780446994971	new_neutral	The Homegrown Mama	Community	9482	FALSE	not_verified	https://www.facebook.com/ZippyHippieMama/	2019-10-05T02:36:02Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:03:12Z
465298390168505	new_neutral	Science Is Awesome	Community	618823	FALSE	not_verified	https://www.facebook.com/IFLSVideo/	2017-05-04T13:01:18Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:03:23Z
466217586751955	new_neutral	GMO Free Canada	Community	33744	FALSE	not_verified	https://www.facebook.com/GMOFreeCanadaGroup/	2019-10-04T15:44:15Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:03:34Z
466678943494706	new_neutral	Support Nichole Rolfe and Informed Consent	Community	1343	FALSE	not_verified	https://www.facebook.com/Support-Nichole-Rolfe-and-Informed-Consent-466678943494706/	2019-07-25T12:45:34Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:03:45Z
467251830014570	new_neutral	Human Trafficking Awareness in Florida	Community	922	FALSE	not_verified	https://www.facebook.com/humantraffickingflorida/	2019-10-03T18:57:16Z	NA	NA	NA	-81.5625	24.52713	NA	NA	NA	NA	2019-10-05T11:03:56Z
469749813087090	new_neutral	Dissenting Opinion	Community	3531	FALSE	not_verified	https://www.facebook.com/Dissenting-Opinion-469749813087090/	2019-10-02T13:34:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:04:06Z
46985561085	new_neutral	The Red Ribbon Army	Community	443739	FALSE	not_verified	https://www.facebook.com/TheRedRibbonArmy/	2019-09-30T06:52:31Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:04:17Z
470762229624681	new_neutral	Light Path Holistic Wellness	Community	95	FALSE	not_verified	https://www.facebook.com/Light-Path-Holistic-Wellness-470762229624681/	2017-06-14T20:22:16Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:04:28Z
475856302472812	new_neutral	Exposing Chemtrails Worldwide	Community	9294	FALSE	not_verified	https://www.facebook.com/ExposingChemtrailsWorldwide/	2019-06-09T22:59:11Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:04:38Z
476247599060241	new_neutral	Freedom of Humanity	Community	994	FALSE	not_verified	https://www.facebook.com/FreedomOfHumanity/	2019-07-22T09:38:08Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:04:51Z
477164939021852	new_neutral	Americans For Parental Rights	Cause	1525	FALSE	not_verified	https://www.facebook.com/OneMillionAmericansForParentalRights/	2019-10-03T02:56:36Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:05:01Z
478888319176697	new_neutral	Pro Vaccination South Africa	Community	1835	FALSE	not_verified	https://www.facebook.com/provacsa/	2019-10-01T16:25:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:05:12Z
481599195228083	new_neutral	Antilusional	Community	605	FALSE	not_verified	https://www.facebook.com/Antilusional/	2019-09-24T14:52:27Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:05:23Z
482038181864343	new_neutral	Face the Facts: Vaccination Saves Lives	Community	832	FALSE	not_verified	https://www.facebook.com/VaccinesSaveLives/	2017-06-25T14:36:42Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:05:34Z
482105011839808	new_neutral	Era of awakening	Community	52	FALSE	not_verified	https://www.facebook.com/Era-of-awakening-482105011839808/	2013-01-05T02:54:23Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:05:44Z
482655698411930	new_neutral	Pertussis-One is Enough	Community	3573	FALSE	not_verified	https://www.facebook.com/1isenough/	2012-07-30T20:26:44Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:05:55Z
485501288225656	new_neutral	This Week in Pseudoscience	Community	17745	FALSE	not_verified	https://www.facebook.com/ThisWeekInPseudoscience/	2019-09-18T19:01:15Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:06:06Z
485530428253164	new_neutral	VIAL	Community	7611	FALSE	not_verified	https://www.facebook.com/VIAL911/	2019-10-04T13:16:23Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:06:17Z
487212794704437	new_neutral	Long Island Pays it Forward to Moore Ok	Community	146	FALSE	not_verified	https://www.facebook.com/LongIslandPaysItForwardToOk/	2013-07-02T17:29:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:06:27Z
488087201235569	new_neutral	Organic Information Clearinghouse	Community	3177	FALSE	not_verified	https://www.facebook.com/OrganicInformationClearinghouse/	2019-10-01T19:19:41Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:06:38Z
488633407821079	new_neutral	Recipes for Sensory Sensitivity	Community	1163	FALSE	not_verified	https://www.facebook.com/RecipesForSensorySensitivity/	2019-09-28T00:29:14Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:06:49Z
488771364466682	new_neutral	Educate Before You Vaccinate	Community	959	FALSE	not_verified	https://www.facebook.com/Educate.before.you.vaccinate/	2013-05-20T20:44:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:07:00Z
488985614639476	new_neutral	Student & Teacher Research Initiative for Vaccine Education	Community	286	FALSE	not_verified	https://www.facebook.com/strivesite/	2019-06-04T16:03:23Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:07:10Z
489466031084005	new_neutral	GMO Free Living	Community	2247	FALSE	not_verified	https://www.facebook.com/GMOFreeLiving/	2019-10-02T23:49:46Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:07:21Z
490012984402685	new_neutral	Think For Yourself	Community	1124	FALSE	not_verified	https://www.facebook.com/Think-For-Yourself-490012984402685/	2014-06-22T16:43:58Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:07:32Z
492098807607758	new_neutral	Truth About Vaccines	Community	67	FALSE	not_verified	https://www.facebook.com/TruthAboutVacinations/	2018-06-17T00:55:57Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:07:43Z
493330720780926	new_neutral	Remembering the Fallen - Vaccine Injury and Death Awareness	Community	491	FALSE	not_verified	https://www.facebook.com/RTFVIADA/	2019-09-10T02:59:11Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:07:54Z
494571827263024	new_neutral	March Against Monsanto Fort Myers	Community	802	FALSE	not_verified	https://www.facebook.com/MarchAgainstMonsanto.FortMyers/	2019-10-03T14:08:10Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:08:04Z
494624897237248	new_neutral	Fluoridation Free Ottawa	Community	2035	FALSE	not_verified	https://www.facebook.com/FluoridationFreeOttawa/	2019-10-01T23:12:46Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:08:15Z
494832757264996	new_neutral	Nourishing Ways of West Michigan	Community	896	FALSE	not_verified	https://www.facebook.com/nourishingwaysofwestmichigan/	2019-10-01T11:33:30Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:08:26Z
495335773823591	new_neutral	Liberty Clearinghouse	Community	135	FALSE	not_verified	https://www.facebook.com/LibertyClearinghouse/	2019-10-03T03:51:03Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:08:37Z
496412893717758	new_neutral	End Fluoridation of our Water	Community	4135	FALSE	not_verified	https://www.facebook.com/EndFluoridationOfOurWater/	2019-09-26T04:42:26Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:08:47Z
496740963827214	new_neutral	Vaccination Anti HPV	Community	485	FALSE	not_verified	https://www.facebook.com/Vaccination-Anti-HPV-496740963827214/	2017-05-15T01:00:00Z	Nouméa	16 rue Galliéni	New Caledonia	NA	NA	NA	NA	98800	NA	2019-10-05T11:08:58Z
497150723772893	new_neutral	Vaccine Science and Information Archive	Community	1297	FALSE	not_verified	https://www.facebook.com/vaccinesciencearchive/	2019-10-03T18:30:27Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:09:09Z
497432513638095	new_neutral	Americans demand CPS transparency & accountability	Community	11187	FALSE	not_verified	https://www.facebook.com/Americans-demand-CPS-transparency-accountability-497432513638095/	2019-10-03T21:46:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:09:20Z
498524940169770	new_neutral	We Are All In This Together	Community	3073	FALSE	not_verified	https://www.facebook.com/WeAreAllInThisTogether2013/	2019-10-04T11:36:44Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:09:30Z
499680106754766	new_neutral	Clean up vaccines - Make vaccination safe	Community	653	FALSE	not_verified	https://www.facebook.com/Clean-up-vaccines-Make-vaccination-safe-499680106754766/	2017-08-03T12:39:05Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:09:41Z
500731390094633	new_neutral	100% Possible	Community	15660	FALSE	not_verified	https://www.facebook.com/100possibleca/	2019-10-04T22:34:21Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:09:52Z
501014403256459	new_neutral	Evergreen Thoughts	Community	5516	FALSE	not_verified	https://www.facebook.com/EvergreenThoughts/	2017-09-19T15:01:46Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:10:03Z
503285123153774	new_neutral	Educate Before You Vaccinate Vaccination/ImmunizationTruth.com	Community	149	FALSE	not_verified	https://www.facebook.com/EducateBeforYouVaccinate/	2019-07-19T23:44:25Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:10:13Z
503418729670781	new_neutral	Romeo	Community	1261	FALSE	not_verified	https://www.facebook.com/RomeoNeedsYourHelp/	2018-12-14T19:20:47Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:10:24Z
504832609550389	new_neutral	Für Impfen	Community	6553	FALSE	not_verified	https://www.facebook.com/Für-Impfen-504832609550389/	2019-09-17T11:35:14Z	Berlin	NA	Germany	NA	NA	NA	NA	NA	NA	2019-10-05T11:10:35Z
505988546120713	new_neutral	Peaceful Parenting a Child on the Autism Spectrum	Community	581	FALSE	not_verified	https://www.facebook.com/PeacefulParentingAChildOnTheAutismSpectrum/	2015-11-04T15:44:16Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:10:46Z
507393902768800	new_neutral	Meet Influenza Research	Community	551	FALSE	not_verified	https://www.facebook.com/Influenzalibrary/	2017-03-21T00:53:35Z	Sacramento	California State Capitol 10th and L Streets	United States	NA	NA	NA	NA	95814	NA	2019-10-05T11:10:56Z
508797405854354	new_neutral	Plus Social Good	Community	13284	FALSE	blue_verified	https://www.facebook.com/PlusSocialGood/	2019-10-03T15:58:43Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:11:07Z
508807609145462	new_neutral	Houston Dog Rescue Network	Community	2901	FALSE	not_verified	https://www.facebook.com/Houston-Dog-Rescue-Network-508807609145462/	2019-10-04T19:12:54Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:11:18Z
511475812299474	new_neutral	Roland- autyzm to nie wyrok	Community	1101	FALSE	not_verified	https://www.facebook.com/roland.autyzm.to.nie.wyrok/	2019-08-06T06:53:06Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:11:29Z
511622062228368	new_neutral	Southern Oregon Libertarians	Community	312	FALSE	not_verified	https://www.facebook.com/SouthernOregonLibertarians/	2019-03-14T15:04:31Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:11:40Z
513388928687939	new_neutral	Real Food Village	Media/News Company	180564	FALSE	not_verified	https://www.facebook.com/realfoodlovecommunity/	2017-12-08T21:09:09Z	Los Angeles	NA	United States	NA	NA	NA	NA	90034	NA	2019-10-05T11:11:51Z
514373225351574	new_neutral	Fluoride Free El Paso	Community	554	FALSE	not_verified	https://www.facebook.com/FluorideFreeElPaso/	2018-09-05T01:21:02Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:12:02Z
515419201803390	new_neutral	Soldiers Of Truth	Community	32149	FALSE	not_verified	https://www.facebook.com/TruthSoldiers/	2019-10-04T14:44:50Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:12:12Z
516186835120635	new_neutral	San Antonio Professional Fire Fighters Association	Cause	54370	FALSE	gray_verified	https://www.facebook.com/SanAntonioSafetyFirst/	2019-09-20T17:26:36Z	San Antonio	NA	United States	NA	NA	NA	NA	78230	NA	2019-10-05T11:12:23Z
517465578312231	new_neutral	The Hardwick Connection on   HCTV	Community	66	FALSE	not_verified	https://www.facebook.com/HCTVWGDR/	2017-09-07T12:47:10Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:12:34Z
518171291562082	new_neutral	In Loving Memory of Alex Spourdalakis	Community	344	FALSE	not_verified	https://www.facebook.com/In-Loving-Memory-of-Alex-Spourdalakis-518171291562082/	2019-09-20T13:03:28Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:12:45Z
519137024816834	new_neutral	Thautism	Community	4677	FALSE	not_verified	https://www.facebook.com/thautism/	2014-08-31T18:45:50Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:12:55Z
519537248162115	new_neutral	Michelle Smith-Tan Vaccine Injury Information Page	Community	234	FALSE	not_verified	https://www.facebook.com/michelle.smithtan1/	2014-11-18T04:06:51Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:13:06Z
519692298046872	new_neutral	Liver Cancer Connect	Cause	1820	FALSE	not_verified	https://www.facebook.com/LiverCancerConnect/	2019-10-04T13:02:54Z	Doylestown	3805 Old Easton Rd	United States	NA	NA	NA	NA	18902	NA	2019-10-05T11:13:17Z
520348968078491	new_neutral	Global GMO Free Coalition - GGFC	Community	8499	FALSE	not_verified	https://www.facebook.com/GlobalGMOFreeCoalition/	2019-10-04T10:11:06Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:13:28Z
522159957840590	new_neutral	Stop Domestic Violence	Community	851	FALSE	not_verified	https://www.facebook.com/Stop-Domestic-Violence-522159957840590/	2019-10-03T21:58:39Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:13:38Z
522616064482036	new_neutral	Skeptical Raptor	Science Website	14606	FALSE	not_verified	https://www.facebook.com/skepticalraptor/	2019-10-04T19:48:10Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:13:49Z
524652204214702	new_neutral	A Single Mom's Autism Journey	Community	812	FALSE	not_verified	https://www.facebook.com/ASingleMomsAutismJourney/	2018-06-19T23:31:26Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:14:00Z
529476867138781	new_neutral	The Answer to Cancer: You Decide	Community	1295	FALSE	not_verified	https://www.facebook.com/theanswertocancer/	2019-09-29T22:21:00Z	NA	NA	NA	-120.9375	41.50858	NA	NA	97236	NA	2019-10-05T11:14:11Z
529823483823422	new_neutral	UNACS - Union Nationale des Associations Citoyennes de Santé	Cause	1679	FALSE	not_verified	https://www.facebook.com/UNACS-Union-Nationale-des-Associations-Citoyennes-de-Santé-529823483823422/	2019-05-08T09:52:33Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:14:21Z
530133527053028	new_neutral	Nein zum Impfzwang am 22. September	Community	5847	FALSE	not_verified	https://www.facebook.com/Nein-zum-Impfzwang-am-22-September-530133527053028/	2016-07-06T15:40:11Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:14:32Z
532339830182581	new_neutral	لا للتطعيم	Community	26994	FALSE	not_verified	https://www.facebook.com/novaxorg/	2019-10-03T16:48:16Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:14:43Z
532777940167507	new_neutral	Chemtrails Egypt / الكيمتريل فى مصر	Community	854	FALSE	not_verified	https://www.facebook.com/Chemtrails-Egypt-الكيمتريل-فى-مصر-532777940167507/	2019-05-03T14:37:17Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:14:54Z
533244840027963	new_neutral	The Adolescent Sexuality Conference	Community	339	FALSE	not_verified	https://www.facebook.com/oregonasc/	2017-04-19T19:47:59Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:15:05Z
534960853241923	new_neutral	Coachella Valley Parents	Community	201	FALSE	not_verified	https://www.facebook.com/Birdsandbeeinformed/	2019-09-13T00:10:16Z	Indio	47-923 Oasis Street	United States	NA	NA	NA	NA	92201	NA	2019-10-05T11:15:15Z
535203916509348	new_neutral	Shoo The Flu	Cause	2218	FALSE	not_verified	https://www.facebook.com/ShooTheFlu.org/	2017-10-30T18:20:13Z	Oakland	NA	United States	NA	NA	NA	NA	NA	NA	2019-10-05T11:15:26Z
536290826427815	new_neutral	The Moose Schnauzer Chronicles	Community	3716	FALSE	not_verified	https://www.facebook.com/TheMooseChronicles/	2019-10-01T16:33:58Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:15:37Z
537371869675476	new_neutral	Japan Halts HPV Vaccines Due To Severe Adverse Reactions	Community	337	FALSE	not_verified	https://www.facebook.com/Japan-Halts-HPV-Vaccines-Due-To-Severe-Adverse-Reactions-537371869675476/	2016-07-30T09:00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:15:47Z
539300386133670	new_neutral	ImprovingBirth.org - Nashville, TN	Community	549	FALSE	not_verified	https://www.facebook.com/ImprovingbirthorgNashvilleTn/	2019-10-05T04:58:06Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:15:58Z
539331389470207	new_neutral	I fucking hate Natural News	Community	2248	FALSE	not_verified	https://www.facebook.com/Ihatenaturalnews/	2017-02-23T14:24:33Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:16:09Z
539737672763787	new_neutral	Doctors & Parents Are Speaking Out Against HPV Vaccines	Community	1522	FALSE	not_verified	https://www.facebook.com/Doctors-Parents-Are-Speaking-Out-Against-HPV-Vaccines-539737672763787/	2016-07-29T08:10:23Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:16:20Z
541214052663224	new_neutral	Childhood Vaccination Research	Community	20	FALSE	not_verified	https://www.facebook.com/ANTHvaccinationresearch/	2014-05-27T09:24:26Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:16:30Z
542681899138098	new_neutral	Muskegon Area Wellness Moms Gathering Group	Community	87	FALSE	not_verified	https://www.facebook.com/muskegonwellnessmoms/	2018-03-18T19:14:29Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:16:42Z
543983012373853	new_neutral	Inspirational Cosmic Crystal Woo Energy and Healing Vibrations	Community	33410	FALSE	not_verified	https://www.facebook.com/InspirationalWooEnergy/	2017-11-14T21:37:55Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:16:53Z
545033788914191	new_neutral	Spiritual Echoes	Community	19893	FALSE	not_verified	https://www.facebook.com/FuriouslyLiving/	2019-10-04T14:27:55Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:17:03Z
545298622226222	new_neutral	Reno Skywatch	Community	3707	FALSE	not_verified	https://www.facebook.com/RenoSkywatch/	2019-10-01T17:47:51Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:17:14Z
546331135390299	new_neutral	Awake And Empowered Expo	Community	5534	FALSE	not_verified	https://www.facebook.com/AwakeAndEmpoweredExpo/	2019-10-04T20:24:16Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:17:25Z
546747162012965	new_neutral	Modern Sustainable Off-Grid Homesteading	Community	1124	FALSE	not_verified	https://www.facebook.com/ModernSustainableOffGridHomesteading/	2019-05-14T07:20:31Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:17:36Z
546965325389491	new_neutral	GMO SF	Science Website	1396	FALSE	not_verified	https://www.facebook.com/GMOSkeptiForum/	2019-10-04T13:51:39Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:17:46Z
548034308571377	new_neutral	MuckrakingMaven	Community	140	FALSE	not_verified	https://www.facebook.com/Muckrakingmaven/	2019-09-27T01:01:34Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:17:57Z
549537528477537	new_neutral	Vaccine injury and autism awareness ireland.	Community	550	FALSE	not_verified	https://www.facebook.com/Vaccine-injury-and-autism-awareness-ireland-549537528477537/	2019-09-05T12:07:36Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:18:09Z
549585221806352	new_neutral	Support The Autism Puzzle Foundation of Vermont	Community	125	FALSE	not_verified	https://www.facebook.com/supportautismvermont/	2014-04-20T18:56:15Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:18:20Z
549691391710091	new_neutral	Unity For A Solution	Nonprofit Organization	5313	FALSE	not_verified	https://www.facebook.com/UnityForASolution/	2019-10-04T12:54:47Z	Houston	P. O. Box 230677	United States	-95.32086	29.72769	NA	NA	77223-0677	NA	2019-10-05T11:18:30Z
550428815095807	new_neutral	Vaccinate Maryland	Cause	242	FALSE	not_verified	https://www.facebook.com/yeson687/	2019-08-21T17:00:25Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:18:42Z
551876971500709	new_neutral	HINTA Hitting Is Never The Answer	Cause	12234	FALSE	not_verified	https://www.facebook.com/knowHINTA/	2019-09-26T06:11:15Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:18:53Z
552631058158462	new_neutral	Mental Health Advocates United	Community	24904	FALSE	not_verified	https://www.facebook.com/mentalhealthadvocatesunited/	2019-10-05T01:08:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:19:03Z
553209811505692	new_neutral	NO to GM Mosquitoes in the Florida Keys	Community	954	FALSE	not_verified	https://www.facebook.com/NoToGMMosquitoes/	2019-10-05T01:55:20Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:19:14Z
553229248021169	new_neutral	Sandi Asazawa at Tenpenny IMC	Community	136	FALSE	not_verified	https://www.facebook.com/Sandi-Asazawa-at-Tenpenny-IMC-553229248021169/	2013-02-12T21:20:13Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:19:25Z
553847564787238	new_neutral	Choose Your Rep	Community	192	FALSE	not_verified	https://www.facebook.com/ChooseYourRep/	2018-10-27T20:16:03Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:19:36Z
556835234391971	new_neutral	Beers Without Fluoride	Community	837	FALSE	not_verified	https://www.facebook.com/fluoridefreebeer/	2019-09-06T16:38:29Z	Hiram	NA	United States	NA	NA	NA	NA	04041	NA	2019-10-05T11:19:46Z
557337447674779	new_neutral	Breastfeeding Moms Who Vaccinate Fully	Community	181	FALSE	not_verified	https://www.facebook.com/breastfeedingmomswhovaccinate/	2016-08-28T19:28:11Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:19:57Z
560699814077935	new_neutral	Larc4co	Community	335	FALSE	not_verified	https://www.facebook.com/LARC4CO/	2016-05-19T20:29:19Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:20:08Z
566115140171870	new_neutral	Real Pig Farming	Community	26515	FALSE	not_verified	https://www.facebook.com/RealPigFarming/	2019-10-04T15:36:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T11:20:19Z
